,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
63,640,140.2858523605079,144.92879150857976,136.99717699161943,141.30992812499989,146.58125,136.99062500000002,121.65948268903998,136.275
64,650,141.24572408641131,145.50194919830278,137.71989075297478,141.5587215384616,145.30461538461543,137.6338461538461,122.94526695528658,136.56153846153848
65,660,141.74516633208765,146.08620029762213,137.46526966410764,142.87804848484836,148.09999999999997,138.33787878787882,123.52084695585002,137.91060606060606
66,670,138.07974648382822,141.97511998852002,134.5388606762699,138.5664477611939,142.8462686567164,134.26417910447762,119.3680984014951,133.4776119402985
67,680,139.363821184608,142.92009343703532,135.52745114503142,139.68165147058824,143.31617647058823,135.38382352941179,121.10606195669511,134.68823529411762
68,690,140.16748121565672,144.38313879556648,136.893031408402,140.27764202898558,144.9797101449276,136.64202898550724,122.1929265792196,135.3289855072464
69,700,140.38326517151967,143.67853351548678,136.8611219428734,141.03141999999997,144.4557142857143,136.70142857142855,122.52971706862814,136.04857142857142
70,710,141.53424286388935,145.0147879556681,136.8526478300107,142.3859197183097,146.81408450704225,137.32535211267606,123.84137146467407,137.42394366197183
71,720,139.75281271282384,143.63665252056876,136.27593557771092,140.65768333333332,144.48333333333335,135.96111111111108,122.03647740019349,135.57083333333333
72,730,140.32500152567394,144.4914012302391,136.46440334554723,140.84516027397245,144.84931506849315,136.7164383561644,122.74967154613262,135.7986301369863
73,740,140.15355181694582,143.20872841239833,136.1380896446521,140.68885540540532,144.77297297297304,135.91081081081083,122.73648788718735,135.74054054054056
74,750,140.86147864535292,145.1339999739438,137.43399997667433,142.16955333333348,146.6586666666667,138.32666666666665,123.51847573117148,137.18800000000002
75,760,142.46823246145004,145.95028102763655,138.87621327139465,143.51741447368445,147.2565789473684,139.12894736842108,125.32043057375937,138.50921052631577
76,770,141.15259068047817,144.65519125297797,137.33031147366668,141.7861675324673,145.9818181818182,138.42597402597403,123.88502491991055,136.73506493506494
