,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
32,330,140.05183488208743,146.81537141730774,134.52410403990405,140.8932909090909,148.51818181818186,135.14848484848477,121.10152213259863,136.0181818181818
33,340,142.9697056016312,147.74325680718434,137.351847295292,143.61577352941168,148.78529411764708,137.04999999999998,124.82250645744682,138.63235294117644
34,350,141.2203107583431,146.37278417261678,135.20617031112482,142.23546000000005,148.07142857142858,135.42857142857144,122.57256004590332,137.12857142857143
35,360,144.44217985740326,149.10490889024203,140.42862265839216,146.01870833333348,151.92777777777775,140.23333333333335,127.30193226597088,141.19722222222222
36,370,141.04032118722617,145.7843222467008,136.98401403343084,141.78615135135135,147.46486486486486,136.11621621621617,123.52982753791714,136.73243243243243
37,380,142.05063124364344,146.86296603326954,136.8977176334475,142.67969473684215,147.85263157894735,137.18157894736837,123.6482671013628,137.6236842105263
38,390,140.6547503433232,145.25570171202457,135.3699829852406,141.20672307692303,147.35128205128206,135.28974358974358,123.5012839375559,136.18461538461537
39,400,140.67134600525733,145.15724631014854,136.18872666812837,141.6751999999999,148.58249999999998,136.12,123.69133281748643,136.7
40,410,139.93241869395627,144.5953343078719,135.09830341890267,141.287112195122,146.70731707317077,134.96585365853656,122.7664068282241,136.2098048780488
41,420,139.12971499418256,143.04691806079714,134.45344782417638,139.231911904762,144.32142857142858,133.4738095238096,122.28940240251254,134.1809523809524
42,430,140.8286209539774,146.22002551002674,136.41180260806294,142.2624976744187,148.60697674418603,136.2046511627907,124.0295562260984,137.28372093023256
43,440,144.34075450712533,149.26160529715838,139.44942228358354,145.04334545454546,149.90454545454543,140.11363636363637,126.95388973014514,140.0159090909091
44,450,141.22770616758189,146.02604513659895,137.06601024734925,141.98514,147.64444444444445,136.90666666666667,124.99439040252298,136.97555555555556
45,460,140.30991555599613,144.5958447511056,135.565570517996,141.14105434782613,146.03913043478258,135.91086956521747,124.14350383787465,136.16521739130434
46,470,139.3852875763079,144.1309894419752,134.85641072339573,140.1496106382978,144.84680851063828,135.53617021276594,122.99923758123833,135.15106382978723
47,480,140.74199747455023,144.76130282436074,136.0494453782785,141.96167916666684,146.33958333333334,136.45208333333335,124.9805745800214,137.06458333333333
48,490,143.9581876266515,149.64816571691614,139.6919127544105,144.7223204081634,150.6142857142857,139.24081632653065,126.47164104257149,139.72244897959186
49,500,141.66615318811498,145.68684149480168,137.72049320253575,142.0187060000002,147.08399999999997,136.76600000000005,126.11518692389183,137.146
50,510,141.29367413804627,146.6043863190586,136.7486397442472,142.53430980392167,148.72549019607843,137.79215686274512,124.82621438633211,137.56666666666666
51,520,141.82556786118258,145.63184149454818,138.16902388730574,142.5255076923078,147.1326923076923,137.75769230769225,125.96535047491483,137.5307692307692
52,530,143.44379895814495,147.50850376686978,139.4682595221929,144.34146792452827,149.288679245283,139.6188679245283,127.97503556452546,139.30943396226414
53,540,141.58355406184353,145.5819444917195,137.6851145469604,142.85431481481461,147.67407407407407,137.86296296296285,126.18946808959791,137.84814814814814
54,550,141.62171971904834,145.33479162915154,137.74535791783003,142.64948909090927,147.7327272727273,138.21090909090907,126.38185659288524,137.71818181818182
55,560,140.9165638739569,145.19826841603685,137.23820152018033,141.52142678571445,145.9767857142857,136.40535714285716,125.44732254863573,136.54285714285714
56,570,140.9770988664774,145.49379913558408,137.09332286637405,142.09255087719316,146.89824561403506,137.75789473684213,125.51551706259289,137.0298245614035
57,580,141.61797284909233,145.90746417031272,137.34752799047953,142.9795862068966,147.7551724137931,138.16206896551725,126.09871668481645,138.01379310344828
58,590,139.30515503461197,143.27554419230177,135.85946665190946,139.62298983050843,143.94406779661014,135.86779661016948,124.04054743712302,134.71016949152542
59,600,140.79536976610407,144.04635998808604,137.33397147148898,141.4210499999999,145.94499999999996,137.38166666666666,125.92296523115877,136.425
60,610,140.51995362320207,144.09211928493374,136.35527877689077,141.40194262295086,146.06393442622948,136.30655737704916,125.86574419288462,136.44098360655738
61,620,140.59745741236168,144.65978808606397,136.45192332414132,140.90884677419356,145.5790322580645,136.44677419354838,126.11104258469831,135.91129032258067
62,630,141.32539919009517,144.7506792069757,138.04523973342225,142.11423968253956,146.22380952380945,138.1793650793651,126.91990776218768,137.11746031746029
63,640,139.3489416153263,142.84121253706496,135.0879130760614,140.51175781250004,144.90625,135.34375000000003,124.71424182191407,135.5390625
64,650,141.0488408053015,145.30794877363715,137.2391136719155,142.08654461538453,146.46615384615387,137.9415384615384,126.3144572874179,137.1
65,660,140.85290463499595,144.64996565696512,136.56306388733583,141.4362712121211,145.91515151515156,137.36818181818177,125.77897903251682,136.38636363636365
66,670,140.42390621840576,144.1420817893254,136.7844915384653,141.67689402985073,145.6880597014926,137.32089552238804,126.05788245321949,136.74776119402983
67,680,139.25168123823164,142.9124318108269,135.01839006816914,140.203569117647,145.14558823529416,134.1661764705882,125.13290335217343,135.2235294117647
68,690,140.09331378804774,143.46240518570278,136.1357756583149,140.87557101449295,144.9985507246377,136.9985507246377,125.95611934367057,135.90869565217392
69,700,140.19763745377725,143.18800391321872,136.39219894663555,140.86279,144.3242857142857,136.8485714285714,126.17415194292292,135.85999999999999
70,710,141.20646111698449,144.7116274967534,138.18590331992175,141.40517746478884,145.05492957746478,137.72816901408453,127.05035854032118,136.4211267605634
71,720,141.15763234209564,144.643859120021,136.89261771793727,142.27758472222212,146.9666666666666,137.9083333333333,127.06704725913443,137.27777777777777
72,730,140.04678337195008,143.5113060933917,136.25963082696043,140.9189232876713,145.58767123287674,136.51643835616437,125.57207247399126,135.89178082191782
73,740,141.92413196175957,145.20199701169383,138.9605569349568,142.7011243243245,146.5878378378378,138.89594594594598,128.07112415736339,137.65675675675678
74,750,140.45887889229172,143.9166631919237,136.75007424343636,141.44127600000002,145.56266666666667,136.07200000000003,126.42530827924125,136.40800000000002
75,760,141.9919364941989,145.60882182388195,137.8325395189831,142.7731381578947,146.8894736842105,138.2210526315789,127.559484512425,137.80789473684206
76,770,140.88320412149122,144.49322801654654,137.3711345696437,141.55588311688317,145.38701298701298,137.76623376623377,127.180186450767,136.51818181818183
77,780,139.99310781588468,143.63175300001706,136.70713666852888,140.25213205128208,144.07435897435897,136.07307692307694,125.66713324544116,135.23205128205126
78,790,140.49173669203188,144.51687429368465,136.7124429340542,141.61942784810128,146.03037974683545,136.54810126582282,126.77470654303369,136.65443037974686
79,800,139.8060646876211,143.14359650165142,136.29076761956605,140.0838737500001,143.29625,136.54874999999998,126.46474328051556,135.06875
80,810,141.76779355138095,144.7926790911602,138.93695853237332,142.38386419753078,146.27407407407406,138.19506172839505,128.5213485215397,137.39012345679012
81,820,140.30893670728156,143.70438515131488,136.9213684371487,140.9086890243904,144.93292682926827,137.19268292682932,126.99728830286924,135.8890243902439
82,830,140.1072988686898,143.61678244960362,136.42255116058698,140.80015783132532,144.37228915662655,136.8481927710843,126.66298548986978,135.84939759036146
83,840,142.7507980174092,146.0469115261585,139.66376352367206,143.5562416666669,147.26785714285708,139.5535714285714,128.97644072668447,138.54642857142858
84,850,139.80034106760834,142.77461916201753,136.90698620065592,140.3322023529413,144.4694117647059,136.20705882352942,126.55552092564417,135.39058823529413
85,860,141.25983904362104,144.6537096990087,137.76270427512821,142.12337093023257,145.95348837209303,137.98953488372095,127.5201650285756,137.08023255813953
86,870,141.76983347535545,145.04501447041466,138.40692077578655,142.14293563218382,145.56781609195403,138.7494252873563,128.81738651640018,137.12183908045978
87,880,139.38211826098123,142.5846560563544,136.15421455574148,139.72226477272707,142.8193181818182,135.48636363636362,125.99552803278647,134.70227272727274
88,890,141.31964875993648,144.2229749798109,138.28288838859328,141.9258786516853,145.41573033707863,137.53707865168545,128.37654718353926,136.92471910112357
