,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
64,650,140.76875252668665,145.35654063544177,137.25184306761707,141.29386583663,147.1089114273674,136.96385970179594,122.5657837118138,136.45100000000002
65,660,140.72862887811812,144.27124398576223,137.04380654311558,141.28785230683522,146.32428342734957,136.89705608831227,122.68348348203996,136.45100000000002
66,670,140.79953654154255,144.5977796420052,137.25312090544242,141.32918514121545,146.24100969587926,136.93551797966964,122.79825205894551,136.45100000000002
67,680,140.75886224514932,144.59441424416258,137.71823612054166,141.25941138646195,145.58734836099532,135.8715120037071,122.91020409930971,136.45100000000002
68,690,140.78975296091522,144.47820730850313,137.25155398204183,141.34798444134634,145.85490904743693,136.57368777001994,123.01943379979276,136.45100000000002
69,700,140.78277736003517,143.8375457862997,137.6647876192185,141.336559446431,145.47686524903926,137.1851037872562,123.12605945210132,136.45100000000002
70,710,140.80034753687366,144.63811815998255,136.640678737509,141.34830881951513,146.96214496060514,136.27154077052643,123.23017865251865,136.45100000000002
71,720,140.7837405712023,143.73474792915277,137.13646418013136,141.34538453860804,145.13033937038034,136.72343963483473,123.3318769184481,136.45100000000002
72,730,140.86193514816182,144.34346440067145,137.4344423139296,141.36956171657533,145.506093729658,136.61492850728558,123.431252605753,136.45100000000002
73,740,140.72334678075953,144.01328420063334,137.41414562002478,141.24195956355405,146.08909561247856,136.74316066637024,123.52839149635014,136.45100000000002
74,750,140.76153100775474,143.68867114036848,136.78655829880535,141.2842923390611,145.57770162751493,136.68323401299153,123.62337466484061,136.45100000000002
75,760,140.79147326478966,144.88544118965436,137.31053845531838,141.31466310041932,146.32802001259034,137.38275648155155,123.71627635358871,136.45100000000002
76,770,140.8074526307994,144.3748254389908,137.94581324969806,141.35006821792697,145.45780678429017,137.6834336490594,123.80717681848424,136.45100000000002
77,780,140.78715024217072,143.77553893082757,137.05767771037165,141.29832512083644,145.4501929301607,137.38290114977028,123.89614656345505,136.45100000000002
78,790,140.80619473346397,144.35712281720032,137.4703015414651,141.30840482113993,146.53967606995556,136.8721505786068,123.98324449568707,136.45100000000002
79,800,140.81768783306802,143.40893642946435,137.36264818311338,141.38684537316993,145.5716339180637,136.82517717557533,124.06853749386387,136.45100000000002
80,810,140.80116815971323,144.00094535665815,136.86664647863367,141.3308428489012,145.74474229865282,136.62624367180547,124.15208180119247,136.45100000000002
81,820,140.76319657126862,143.94008462519076,137.7107298658553,141.2608135786054,145.6348438993443,136.99596131358754,124.233945135245,136.45100000000002
82,830,140.80356116371337,144.11632677671386,137.06566761997084,141.31389361703063,145.84934514443194,136.48590679302293,124.31417766437178,136.45100000000002
83,840,140.76684305408392,143.98015650987858,137.50349307844616,141.27801761034524,145.11953586562788,137.41643042650279,124.39283219702969,136.45100000000002
84,850,140.79407027150722,144.49498819737175,137.83863063557743,141.34441664359633,146.0346937306594,137.26527143855316,124.46995909568726,136.45100000000002
85,860,140.87867909959434,144.3407572925389,137.85409507586272,141.44384472067435,145.71717772194756,137.79714807991462,124.54560646912225,136.45100000000002
86,870,140.82003429641412,144.20783874333398,137.74172086647278,141.35971297690986,145.3760781684997,137.7014660105969,124.61982059820863,136.45100000000002
87,880,140.80792231735026,144.7043487348591,137.9831870756395,141.33239265485187,146.4207946617047,137.47137032856926,124.6926468687781,136.45100000000002
88,890,140.88352678998749,143.90861703758154,137.902804087025,141.46717557040142,145.6794496748052,137.60247008812624,124.76412631732198,136.45100000000002
89,900,140.83754291880916,143.86217697272136,137.94082005590775,141.35642457635942,145.0280342329663,137.34768244799932,124.83430584831522,136.45100000000002
90,910,140.78827356599345,143.75304270172307,137.7810212840114,141.27647834518697,144.99347861044825,137.08762238863218,124.90320965022536,136.45100000000002
91,920,140.79294630707784,144.1219744035083,137.6289907514533,141.31286251976795,146.25842393650933,136.88646358068132,124.97088227470533,136.45100000000002
92,930,140.83841603905628,144.3223063702498,138.21928038451944,141.38187354586452,146.26253985855823,137.84901171259472,125.03733815755476,136.45100000000002
93,940,140.8626215948495,144.15426776893963,138.04087678580754,141.38983903363513,145.76316733237647,137.79009851292895,125.10266629840856,136.45100000000002
94,950,140.85357398798973,143.83366202638035,137.7281566111828,141.36888281794975,145.36980794813837,137.6688959789646,125.16686226308948,136.45100000000002
95,960,140.84975147550009,143.68797895723048,138.02884391159563,141.40211406832975,145.9043189306079,137.43516136060282,125.2299556905663,136.45100000000002
96,970,140.7990090520033,144.26411936488654,137.84423682591438,141.31597888114223,145.63453988655212,137.28594156511895,125.29198323326081,136.45100000000002
97,980,140.87550794971605,143.65339680042393,137.6293313277955,141.42104973624447,145.04785945028175,137.0079058142261,125.35297382228106,136.45100000000002
98,990,140.75359687771956,144.0605671266066,138.06447223707656,141.26152935591458,144.87415918355623,137.6589747738121,125.41295822034024,136.45100000000002
99,1000,140.7969182618949,143.6335746957048,138.11561902318005,141.33159253884287,145.57910366686616,137.40143460526804,125.47196096562968,136.45100000000002
