,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
61,620,140.4742410709196,143.9848868637638,136.90489380760295,141.22892815104765,146.82694013122062,136.18166644193784,126.07418940323225,136.45100000000002
62,630,140.4973050241425,143.86005268977829,137.87815887567274,141.32960576408854,145.40116413528006,137.22991063053948,126.15312633056644,136.45100000000002
63,640,140.4875702742664,143.55445208701354,137.3638839005106,141.32003710618298,147.17119542463604,135.69028844592623,126.23015904567393,136.45100000000002
64,650,140.48399350924262,143.9026483724283,137.38295743217927,141.29981769214973,146.01845492052288,136.73963649836716,126.30536292141394,136.45100000000002
65,660,140.5015945371009,143.2256459437935,136.81505270616637,141.28021986352184,145.65321479988535,136.77006566822257,126.37881754974705,136.45100000000002
66,670,140.50435139005495,143.9137718771944,137.38450527015033,141.34355245665668,146.12107007691964,137.32029989969806,126.45055160396694,136.45100000000002
67,680,140.51422997626582,143.78140121894893,136.63071562125748,141.30832532862294,145.91627510118857,136.64882784981035,126.52068226412234,136.45100000000002
68,690,140.50279335748004,143.36157791367995,136.84661041359516,141.299254424303,145.34551851058927,136.2142803194718,126.58924226607175,136.45100000000002
69,700,140.50706222972696,143.41753998650353,137.39066118510627,141.32723831474317,145.90913899734102,136.18662729049922,126.65633609745288,136.45100000000002
70,710,140.52432612317233,143.66769265007366,137.6777602987338,141.405336193222,146.03389536222886,137.1914504736768,126.72191212108788,136.45100000000002
71,720,140.49233769145417,143.35633029881433,137.50966976738414,141.3131299807591,145.5138177276542,136.43969522214434,126.78610043410919,136.45100000000002
72,730,140.49966780443367,143.48231600265692,137.3064537960242,141.27943861943714,145.88180716508012,136.42239699556004,126.84896540218719,136.45100000000002
73,740,140.47181045203706,143.77560851833982,137.4881742949608,141.2787898993008,146.6380073002109,136.66355634860764,126.91050275683742,136.45100000000002
74,750,140.44096807895738,143.90825214419976,135.76469434663602,141.21574560268704,145.0787207392526,135.2425021938572,126.97078008276881,136.45100000000002
75,760,140.48927594372466,143.92086893562526,137.72047087914194,141.2989670472714,145.86028011122397,137.07936374688245,127.02983560824615,136.45100000000002
76,770,140.5483681865076,143.83472311340898,135.5401591112559,141.35610600548407,145.63423691102483,134.2405008504121,127.08770261900816,136.45100000000002
77,780,140.50636413265505,143.45821988718018,137.26971944147064,141.28608137208047,146.00621287008835,137.05679133432213,127.14445130015932,136.45100000000002
78,790,140.45154516244213,143.0740674532617,137.17848903468897,141.23466925350826,145.51179704198836,136.76193353604623,127.20009172348324,136.45100000000002
79,800,140.55838804514397,144.02036612488877,137.9753598852168,141.36328575233009,145.7862072875188,137.50912203051234,127.25466630299829,136.45100000000002
80,810,140.56451720854122,144.05000655992455,137.68863834426185,141.3563125989568,145.6598414232376,136.92951216794586,127.30822042987515,136.45100000000002
81,820,140.53126061297328,143.59112944223182,137.60547654524362,141.31094992381918,146.2149189863224,137.27019521192955,127.36078115112716,136.45100000000002
82,830,140.542568804457,143.86044672353157,137.19134994436118,141.33176615449221,145.9185713937907,137.27327403381383,127.4123609917242,136.45100000000002
83,840,140.57625053993604,143.15941045261397,137.1799930831109,141.45698194741922,145.27453618113174,137.42948808718631,127.46302963645923,136.45100000000002
84,850,140.5563178699289,143.4996430104348,137.9323883943049,141.37416477118916,145.55317488165127,137.09018706847695,127.51277266155265,136.45100000000002
85,860,140.521399557908,143.49913996598548,137.70819762292655,141.3426652072273,146.14350486135407,137.33270421057534,127.56161158872644,136.45100000000002
86,870,140.54821218123365,143.82624990712014,137.46400661776175,141.3083650785705,145.94936585891335,137.6513671630913,127.60966154711028,136.45100000000002
87,880,140.52621017051783,143.92309278485422,137.67593216546373,141.29745502902995,145.37593261950454,137.04722478742707,127.65682935734324,136.45100000000002
88,890,140.55685747962661,143.18264201257318,137.2051968209796,141.3991293443269,145.9608312134024,137.66963785708253,127.70320987318229,136.45100000000002
89,900,140.56245341178575,143.2598878523769,138.0060946674315,141.36149597681654,145.42613888506875,137.91902265696808,127.74883020481445,136.45100000000002
90,910,140.55060809325047,143.2033276856218,137.5787619336791,141.32528676551024,145.47179572855566,137.39100182518388,127.79368303148226,136.45100000000002
91,920,140.57488369117047,143.64458632707283,137.7000211575496,141.364678613332,144.74327739938775,137.39908545800103,127.83778134457972,136.45100000000002
92,930,140.5273124717929,143.2386182548342,137.79238034353034,141.26729348038805,145.9085420664067,136.90965047395707,127.88116486040059,136.45100000000002
93,940,140.56724249515537,143.5982452198919,137.54978464306254,141.35704672771587,144.32820242960503,137.65647657851576,127.923833414972,136.45100000000002
94,950,140.57592628622587,142.9449193055872,137.95326654227262,141.3708597274558,145.01818132472306,137.98101175462898,127.96583263841939,136.45100000000002
95,960,140.60324963940948,143.40056763299037,138.20738255328115,141.35838037974924,144.95577046924382,137.61199619959416,128.0071438196241,136.45100000000002
96,970,140.56677102694167,143.28334358818176,137.32001105715528,141.38151493165523,145.65007578090422,137.30908382408074,128.0478317407691,136.45100000000002
97,980,140.54960121405642,143.82906693358245,137.99125436355777,141.33653108028847,145.21998394923963,137.24395859591837,128.087922268567,136.45100000000002
98,990,140.64365268349897,143.44467449514084,137.77356932017915,141.47346556169438,146.14955651902787,138.0326249145458,128.12736421533052,136.45100000000002
99,1000,140.629804564151,143.1090411529347,137.18821246217806,141.37422095025497,144.69419518386977,137.71425883502553,128.16620909786235,136.45100000000002
