,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
55,560,4.735330618264876,5.057696951113421,4.474344745551235,4.775503661365802,5.399166790933485,3.4678571428571416,2.496986073905481,3.1964285714285836
56,570,4.821825145151002,5.115215703854112,4.543411356429644,4.765529682951244,5.351359228742776,3.3210526315789366,2.573577413072616,3.1929824561403564
57,580,5.183093850275417,5.7692432815123595,4.50044752778733,5.526918327971804,6.083686011849949,4.127586206896552,2.6723481113536565,3.9482758620689538
58,590,4.799288116360977,5.1345623325936245,4.501717455446261,5.050607103733115,5.542372881355931,3.5593220338983045,2.5508627230680663,3.355932203389841
59,600,4.848584044745167,5.232017860047556,4.548026790071326,4.764516690297113,5.31542424242425,3.0050000000000097,2.5917188475409216,3.1500000000000057
60,610,5.056617318033447,5.448684984357804,4.645643901980932,5.000199880288208,5.5518274793217195,3.7754098360655632,2.779492995903441,3.380327868852447
61,620,4.88897353857134,5.239009601928629,4.516678580874149,5.164239679281065,5.734980237154144,3.770967741935479,2.6074964378828724,3.5806451612903345
62,630,4.83829463107773,5.1824513718447065,4.5671512300279105,4.674458347419254,5.185987797180701,3.158730158730158,2.6056175929372483,2.9682539682539755
63,640,5.413953971890712,5.984883763274535,4.650531918341475,5.7610407116769276,6.265510577137746,4.296875,2.8234667651858585,4.046875
64,650,4.661326201524513,4.944509199879548,4.343126035570258,4.956792399066667,5.604686413063398,3.54307692307691,2.4240154923414443,3.353846153846149
65,660,4.620705575361376,4.934719333299157,4.337762741819546,4.778116978623782,5.323662787308862,2.98181818181817,2.4071209615954237,3.181818181818187
66,670,4.742120366940901,5.11186609533555,4.422762968951723,4.794503074481115,5.287688659506202,3.538805970149241,2.4965431584269497,3.1641791044776255
67,680,6.1048542004908555,7.452815014843665,4.426470591465357,5.726891554135983,6.227634803921575,4.4264705882352935,2.8943545137737594,4.117647058823536
68,690,4.986975341164924,5.303201901552612,4.6610717991027,5.163892801586621,5.666666666666668,3.9246376811594246,2.7187683588276457,3.5507246376811565
69,700,4.8329228453518684,5.1942754365666275,4.497209063308858,5.129582115852751,5.65526048394041,3.8857142857142826,2.559890287192601,3.528571428571439
70,710,5.058766748113829,5.543113494517371,4.423321891446058,5.38222261077064,5.912621479886404,3.9154929577464657,2.6241713058045715,3.774647887323937
71,720,4.981445253967585,5.338193171296005,4.687778796296527,4.779430676801542,5.194444444444443,3.8444444444444485,2.751094288133481,3.01111111111112
72,730,4.791447001805398,5.145896632204796,4.549341110436146,4.672661410261165,5.055626941597275,3.7452054794520535,2.572388695607187,2.9095890410958987
73,740,4.831094838021849,5.1161085217654545,4.569567670981904,4.94137946761211,5.431424092545846,3.4324324324324316,2.6073487225260847,3.310810810810807
74,750,4.773706019684929,5.082677350768911,4.52533689470075,4.422187534443731,4.97578743961353,3.1119999999999948,2.5690268265134186,2.8133333333333326
75,760,4.867390377598035,5.1720266558004155,4.548532427737371,5.026643797768302,5.573684210526309,3.772368421052633,2.631367517191508,3.4078947368421098
