,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
40,410,4.905127684611609,5.854734274316499,3.9226712972863496,4.5742732648383,5.380144146973805,2.1124419920454045,2.2161831277071142,3.1599999999999966
41,420,4.913349857870008,5.793700680806971,3.931597947441219,4.59201354455034,5.350614227081039,2.2555022566666594,2.2261305827125666,3.1599999999999966
42,430,4.914909801071533,5.887373724144759,3.9199541996214364,4.632497372394569,5.333302911365493,2.4207174503108604,2.235682230042061,3.1599999999999966
43,440,4.914264377445097,5.728708158798334,4.095180650593669,4.622447725860159,5.373816496960604,2.6682691692729215,2.2448639657394405,3.1599999999999966
44,450,4.905226702430292,5.969377724947108,3.7796540799656597,4.6071854067424844,5.342058262397252,2.294456610137047,2.253698398061719,3.1599999999999966
45,460,4.91754047757078,5.829008654862562,4.103272339198298,4.622830681673427,5.294026902946211,2.901236128676551,2.262206520630113,3.1599999999999966
46,470,4.909669993773546,5.8629407997775616,3.9451036946108715,4.637516868983083,5.310816526078881,2.4951520454078278,2.270407197910474,3.1599999999999966
47,480,4.914709329861844,5.700611770238581,4.080750438224861,4.625411623266517,5.293592453069124,2.7351135135237676,2.2783184009470916,3.1599999999999966
48,490,4.915008569092666,5.761090625057484,4.1378985599927205,4.653434207926594,5.296624866429923,2.843460781630629,2.285956358259162,3.1599999999999966
49,500,4.9162854810370975,5.822981243655974,4.085186399206691,4.66453883716469,5.301939568794303,2.8679306205726682,2.2933363954011186,3.1599999999999966
50,510,4.914627198245315,5.815865736949007,4.062960586099194,4.651542444123367,5.354290148226724,2.6227029144119385,2.3004707494329937,3.1599999999999966
51,520,4.899557202479167,5.964289621935812,3.9667505025006875,4.633664909280529,5.313112977313313,2.4161404434397653,2.307376116199297,3.1599999999999966
52,530,4.904217491104032,5.890976581727465,4.07803925385997,4.657335986473774,5.250207392491365,2.6423397211019584,2.314062296996725,3.1599999999999966
53,540,4.897941835151351,5.840635763500188,4.115890067567818,4.6561884870221295,5.36627775531074,2.8780277658674045,2.3205375783681887,3.1599999999999966
54,550,4.920222218963351,5.919372141364441,4.083944484719879,4.679446301154918,5.344564185745014,2.4585173558548874,2.326820033139428,3.1599999999999966
55,560,4.927070061029901,5.785697082511753,4.059048144813062,4.686182331224135,5.27493392197654,2.605670872779303,2.3329118871946837,3.1599999999999966
56,570,4.917314669103416,5.801148557535441,4.0769998288392415,4.712717211692088,5.3066839907018135,2.928000417849251,2.3388250725825404,3.1599999999999966
57,580,4.907339362328136,5.586941108684584,4.076382612339366,4.6858672606562015,5.336997277438197,3.001870102522684,2.3445675240034585,3.1599999999999966
58,590,4.919569891917935,5.8416005012982595,4.207994878276899,4.696593097476071,5.314034667317436,2.9201817837044004,2.350147729818939,3.1599999999999966
59,600,4.922611037866164,5.769439667149413,3.962514469677828,4.695111358531111,5.31772518768712,2.44341129443486,2.355572818755065,3.1599999999999966
60,610,4.907734608619035,5.646095454351347,4.145195349607128,4.693793830411013,5.280922950515503,3.0102567677502563,2.360849602218725,3.1599999999999966
61,620,4.9129553538664625,5.684452571244499,3.9413590086295685,4.707081507232595,5.41148564551046,2.4123582885782184,2.365984730584814,3.1599999999999966
62,630,4.906940312438851,5.710802026476252,3.9874046342537,4.696155283403907,5.303047705260113,2.323990235448189,2.370983543248669,3.1599999999999966
63,640,4.899978034503938,5.711072856826618,4.149388811138898,4.691431418585781,5.313622857171154,3.0739726171059267,2.375852520076879,3.1599999999999966
64,650,4.916378924816208,5.875470850858761,4.10827946829783,4.718158750370032,5.340929268237559,3.019548618823489,2.3805994735623783,3.1599999999999966
65,660,4.912822623293492,5.877283962457568,4.096134652310603,4.713323750020713,5.273220713029929,3.122097431629495,2.3852235627588034,3.1599999999999966
66,670,4.910922962345442,5.783333092007879,4.1966322406983565,4.7189942341229685,5.2498043746082566,3.179059701810967,2.389736339279611,3.1599999999999966
67,680,4.911543083584849,5.6805509314165334,4.138205551298157,4.731142747119988,5.2910829049298975,2.7230200453766997,2.3941396252048075,3.1599999999999966
68,690,4.923083874777529,5.561865896291039,4.265332301145435,4.742213155941051,5.282482446950176,3.2002397513426146,2.398434525394092,3.1599999999999966
